Time	roll	pitch	yaw	lat	lon	alt
6839	50.91	-43.33	7.79	33.0247	-111.7145	544.1
6840	58.33	-44.69	-6.45	33.0247	-111.7145	544.1
6841	57.04	-43.1	-8.03	33.0247	-111.7145	544.1
6842	45.64	-49.62	8.25	33.0247	-111.7145	544.1
6843	66.84	-33.37	-32.34	33.0247	-111.7145	544.1
6844	70.24	-54.3	-24.76	33.0247	-111.7145	544.1
6845	53.65	-52.74	-6.58	33.0247	-111.7145	544.1
6846	37.91	-52.29	14.54	33.0247	-111.7145	544.1
6847	34.95	-61.86	13.35	33.0247	-111.7145	544.1
6848	48.95	-52.16	-7.57	33.0247	-111.7146	544.1
6849	44.12	-52.39	-12.51	33.0247	-111.7146	544.1
6850	51.29	-45.28	-22.31	33.0247	-111.7146	544.1
6851	44.75	-44.11	-23.93	33.0247	-111.7146	544.1
6852	50.86	-43.92	-36.35	33.0247	-111.7146	544.1
6853	60.06	-51.59	-32.81	33.0247	-111.7146	544.1
6854	38.25	-58.12	-1.29	33.0247	-111.7146	544.1
6855	43.01	-50.46	-3.63	33.0247	-111.7146	544.1
6856	26.03	-54.6	21.77	33.0247	-111.7146	544.1
6857	30.38	-58.57	15.94	33.0248	-111.7146	544.1
6858	31.71	-55.45	21.19	33.0248	-111.7146	544.1
6859	24.51	-57.42	29.56	33.0248	-111.7146	544.1
6860	25.83	-57.17	25.46	33.0248	-111.7146	544.1
6861	17.82	-55.63	35.84	33.0248	-111.7146	544.1
6862	35.07	-62.54	0.28	33.0248	-111.7146	544.1
6863	31.95	-63.04	-6.25	33.0248	-111.7146	544.1
6864	17.63	-55.23	13.24	33.0248	-111.7146	544.1
6865	50.59	-51.38	-35.89	33.0248	-111.7146	544.1
6866	67.93	-39.58	-57.26	33.0248	-111.7146	544.1
6867	42.57	-37.68	-12.31	33.0248	-111.7146	546.7
6868	75.29	-41.63	-38.5	33.0248	-111.7146	546.7
6869	41.99	-45.1	5.28	33.0248	-111.7146	546.7
6870	52.24	-51.02	-12.01	33.0248	-111.7146	546.7
6871	47.71	-47.79	-0.02	33.0249	-111.7147	546.7
6872	40.14	-44.62	8.93	33.0249	-111.7147	546.7
6873	51.25	-56.35	-10.09	33.0249	-111.7147	546.7
6874	40.91	-59.48	7.9	33.0249	-111.7147	546.7
6875	27.74	-55.82	21.7	33.0249	-111.7147	546.7
6876	37.02	-57.73	14.02	33.0249	-111.7147	546.7
6877	28.19	-54.11	0	33.0249	-111.7147	546.7
6878	37.22	-57.75	7.05	33.0249	-111.7148	546.7
6879	35.45	-56.74	7.16	33.0249	-111.7148	546.7
6880	42.14	-23.82	13.76	33.0249	-111.7148	546.7
6881	61.93	-15.77	-1.53	33.0249	-111.7148	546.7
6882	66.7	-32.45	-8.28	33.0249	-111.7148	548.7
6883	55.76	-36.58	4.21	33.0249	-111.7148	548.7
6884	53.19	-34.8	8.57	33.0249	-111.7148	548.7
6885	55.53	-35.46	3.92	33.0249	-111.7148	548.7
6886	52.38	-37.48	9.86	33.0249	-111.7148	548.7
6887	51.25	-36.02	9.48	33.0249	-111.7148	548.7
6888	54.07	-36.03	4.99	33.0249	-111.7148	548.7
6889	55.83	-39.43	5.32	33.0249	-111.7148	548.7
6890	59.82	-34.63	-2.19	33.0249	-111.7148	548.7
6891	56.23	-40.97	3.75	33.0249	-111.7148	548.7
6892	57.12	-39.15	2.13	33.0249	-111.7148	548.7
6893	54.06	-38.64	7.9	33.0249	-111.7148	548.7
6894	61.5	-38.43	-5.23	33.0249	-111.7148	548.7
6895	58.48	-35.06	0.17	33.0249	-111.7148	548.7
6896	57.79	-41.35	3.69	33.0249	-111.7148	548.7
6897	34.88	-32.27	80.54	33.0249	-111.7148	548.7
6898	49.96	-31.83	-135.5	33.0249	-111.7148	548.8
6899	52.55	-42.13	-121.5	33.0249	-111.7148	548.8
6900	66.5	-45.56	-118.88	33.0249	-111.7148	548.8
6901	64.18	-47.96	-127.36	33.0249	-111.7148	548.8
6902	62.75	-51.13	-121.38	33.0249	-111.7148	548.8
6903	62.31	-50.33	-123.24	33.0249	-111.7148	548.8
6904	66.61	-49.83	-122.86	33.0249	-111.7148	548.8
6905	68.4	-51.97	-119.22	33.0249	-111.7148	548.8
6906	63.43	-60.69	-92.16	33.0249	-111.7148	548.8
6907	80.36	-53.14	-117.64	33.0249	-111.7148	548.8
6908	65.67	-50.73	-121.02	33.0249	-111.7148	548.8
6909	66.04	-51.06	-119.96	33.0249	-111.7148	548.8
6910	65.75	-53.34	-114.25	33.0249	-111.7148	548.8
6911	66.33	-51.16	-120.13	33.0249	-111.7148	548.8
6912	63.6	-53.14	-115.97	33.0249	-111.7148	548.8
6913	66.56	-51.79	-119.68	33.0249	-111.7148	548.8
6914	68.59	-49.58	-123.9	33.0249	-111.7148	548.8
6915	67.6	-50.47	-121.84	33.0249	-111.7148	548.8
6916	66.99	-51.44	-120.91	33.0249	-111.7148	548.8
6917	64.38	-49.26	-125.46	33.0249	-111.7148	548.8
6918	66.11	-52.29	-117.56	33.0249	-111.7148	548.8
6919	68.86	-50.34	-123.14	33.0249	-111.7148	548.8
6920	68.27	-50.6	-121.73	33.0249	-111.7148	548.8
6921	70.24	-52.83	-116.48	33.0249	-111.7148	548.8
6922	71.57	-54.7	-112.4	33.0249	-111.7148	548.8
6923	73.86	-54.66	-113.69	33.0249	-111.7148	548.8
6924	53.18	-50.36	-158.82	33.0249	-111.7148	548.8
6925	65.66	-47.04	-159.17	33.0249	-111.7148	548.8
6926	51.24	-51.52	116.09	33.0249	-111.7148	548.8
6927	53.37	-55.1	47.84	33.0249	-111.7148	548.8
6928	41.56	-57.18	65.48	33.0249	-111.7148	548.8
6929	41.92	-57.02	78.49	33.0249	-111.7148	548.8
6930	42.66	-57.91	80.19	33.0249	-111.7148	548.8
6931	53.77	-58.08	66.58	33.0249	-111.7149	548.8
6932	43.86	-62.02	58.97	33.0249	-111.7149	548.8
6933	29.05	-58.92	95.97	33.0249	-111.7149	548.8
6934	44.36	-64.17	49.58	33.025	-111.7149	548.8
6935	47.31	-54.47	-176.24	33.025	-111.7149	548.8
6936	41.32	-51.83	-166.68	33.025	-111.7149	548.8
6937	46.07	-52.61	165.5	33.025	-111.7149	548.8
6938	47.12	-50.56	142.98	33.025	-111.7149	548.8
6939	42.17	-50.9	111.81	33.025	-111.7149	548.8
6940	49.24	-49.76	70.68	33.025	-111.7149	548.8
6941	54.95	-56.75	19.29	33.025	-111.7149	549.4
6942	56.18	-64.02	14.71	33.025	-111.7149	549.4
6943	41.7	-56.45	50.91	33.025	-111.7149	549.4
6944	51.82	-49.63	72.84	33.025	-111.7149	549.4
6945	62.09	-49.93	-151.3	33.025	-111.7149	549.4
6946	37.78	-51.06	-163.3	33.025	-111.7149	549.4
6947	36.67	-55.62	147.83	33.025	-111.7149	549.4
6948	50.62	-65.48	47.73	33.025	-111.7149	549.4
6949	69.69	-61.17	46.13	33.025	-111.7149	549.4
6950	51.17	-68.41	46.82	33.025	-111.7149	549.4
6951	71.35	-65.23	20.92	33.025	-111.7149	549.4
6952	57.4	-58.5	40.88	33.025	-111.7149	549.4
6953	57.59	-61.89	35.02	33.025	-111.715	549.4
6954	59.6	-59.06	49.38	33.0251	-111.715	549.4
6955	71.57	-52.37	170.07	33.0251	-111.715	549.4
6956	69.13	-62.63	8.11	33.0251	-111.715	549.3
6957	25.02	-63.36	96.64	33.0251	-111.715	549.3
6958	34.89	-62.37	88.24	33.0251	-111.715	549.3
6959	41.37	-61.87	80.86	33.0251	-111.715	549.3
6960	49.24	-65.1	74.2	33.0251	-111.715	549.3
6961	33.29	-59.67	131.3	33.0251	-111.715	549.3
6962	34.1	-57.07	122.74	33.0251	-111.715	549.3
6963	46.33	-53.83	134.97	33.0251	-111.715	549.3
6964	31.3	-60.06	146.99	33.0251	-111.7151	549.3
6965	34.62	-53.57	135.4	33.0251	-111.7151	549.3
6966	38.45	-57.82	99.98	33.0251	-111.7151	549.3
6967	35.45	-54.98	156.24	33.0251	-111.7151	549.3
6968	40.1	-64.75	144.7	33.0251	-111.7151	549.3
6969	54.51	-59.7	81.92	33.0251	-111.7151	549.3
6970	60.42	-66.32	41.53	33.0251	-111.7151	549.3
6971	55.56	-65.47	69.63	33.0252	-111.7151	549.3
6972	65.16	-62.02	35.56	33.0252	-111.7151	549.3
6973	74.48	-58.51	-120.31	33.0252	-111.7152	549.3
6974	59.51	-60.27	-123	33.0252	-111.7152	549.3
6975	83.55	-50.89	-150.02	33.0252	-111.7152	549.3
6976	40.79	-66.89	74.07	33.0252	-111.7152	549.3
6977	45.58	-70.34	72.09	33.0252	-111.7152	549.3
6978	53.72	-61.64	107.96	33.0252	-111.7152	549.3
6979	45	-68.04	73.26	33.0252	-111.7152	549.3
6980	58.22	-65.99	62.42	33.0252	-111.7152	549.3
6981	57.57	-61.33	-138.04	33.0252	-111.7152	549.3
6982	55.05	-66.78	-74.25	33.0252	-111.7152	549.3
6983	59.04	-64.08	-104.9	33.0252	-111.7152	549.3
6984	86.46	-47.75	-145.82	33.0252	-111.7153	549.3
6985	83.79	-54.33	-154.31	33.0252	-111.7153	549.3
6986	91.48	-45.29	-159.21	33.0252	-111.7153	547.9
6987	56.1	-62.64	94.3	33.0252	-111.7153	547.9
6988	45	-54.41	98.1	33.0252	-111.7153	547.9
6989	56.5	-61.06	76.48	33.0252	-111.7153	547.9
6990	78.5	-65.23	14.1	33.0252	-111.7153	547.9
6991	86.19	-60.17	-5.7	33.0252	-111.7153	547.9
6992	70.56	-66.69	34.25	33.0252	-111.7153	547.9
6993	76.71	-63.35	24.14	33.0253	-111.7153	547.9
6994	78.19	-65.36	14.75	33.0253	-111.7153	547.9
6995	48.01	-65.93	0	33.0253	-111.7154	547.9
6996	61.08	-52.62	110.08	33.0253	-111.7154	547.9
6997	82.63	-63.38	19.21	33.0253	-111.7154	547.9
6998	74.51	-63.4	30.1	33.0253	-111.7154	547.9
6999	54.89	-62.3	78.47	33.0253	-111.7154	547.9
7000	27.18	-76.78	87.06	33.0253	-111.7154	547.9
7001	24.9	-78.59	82.07	33.0253	-111.7154	547.9
7002	45.3	-59.9	125.57	33.0253	-111.7154	547.9
7003	79.76	-44.9	-165.61	33.0253	-111.7154	547.9
7004	75.59	-53.92	-164.01	33.0253	-111.7154	547.9
7005	51.86	-57.12	-157	33.0253	-111.7154	547.9
7006	75.15	-50.85	138.21	33.0253	-111.7154	547.9
7007	72.69	-56.45	44.9	33.0253	-111.7155	547.9
7008	72.18	-62.91	43.5	33.0254	-111.7155	547.9
7009	68.31	-65.52	109.6	33.0254	-111.7155	547.9
7010	69.23	-59.78	167.23	33.0254	-111.7155	547.9
7011	66.99	-69.22	43.99	33.0254	-111.7155	547.9
7012	63.43	-65.58	-131.52	33.0254	-111.7155	547.9
7013	54.93	-58.85	-120.04	33.0254	-111.7155	547.9
7014	58.54	-68.35	-109.47	33.0254	-111.7155	547.9
7015	53.13	-70.26	-73.53	33.0254	-111.7155	544.9
7016	88.35	-63.83	-127.44	33.0254	-111.7156	544.9
7017	85.73	-62.94	-129.12	33.0254	-111.7156	544.9
7018	81.65	-57.96	-146.61	33.0254	-111.7156	544.9
7019	85.39	-66.78	-110.68	33.0254	-111.7156	544.9
7020	81.87	-70.07	-19.06	33.0254	-111.7156	544.9
7021	33.91	-65.86	122.57	33.0254	-111.7156	544.9
7022	39.29	-61.34	-115.65	33.0254	-111.7156	544.9
7023	32.36	-57.27	-103.21	33.0254	-111.7156	544.9
7024	52.31	-66.19	-138.74	33.0254	-111.7157	544.9
7025	58.91	-57.91	-169.98	33.0254	-111.7157	544.9
7026	69.35	-49.14	-162.22	33.0254	-111.7157	544.9
7027	81.18	-52.99	-160.16	33.0254	-111.7157	544.9
7028	61.85	-59.9	171.66	33.0254	-111.7157	544.9
7029	87.21	-59.13	-131	33.0254	-111.7157	544.9
7030	56.31	-71.62	79.82	33.0254	-111.7157	544.9
7031	94.79	-60.48	-4.79	33.0254	-111.7157	544.9
7032	87.97	-67.35	11.65	33.0254	-111.7158	544.9
7033	80.11	-63.41	23.36	33.0254	-111.7158	544.9
7034	84.64	-67.73	2.54	33.0254	-111.7158	544.9
7035	57.01	-62.76	63.14	33.0254	-111.7158	544.9
7036	37.57	-62.57	94.03	33.0254	-111.7158	544.9
7037	37.2	-59.66	98.42	33.0255	-111.7158	544.9
7038	53.79	-57.15	91.44	33.0255	-111.7158	544.9
7039	80.35	-51.6	153.49	33.0255	-111.7158	544.9
7040	74.96	-56.17	91.14	33.0255	-111.7158	544.9
7041	78.21	-58.93	68.98	33.0255	-111.7158	544.9
7042	71.74	-63.59	71.13	33.0255	-111.7158	544.9
7043	67.93	-69.18	54.53	33.0255	-111.7158	544.9
7044	65.27	-69.68	57.43	33.0255	-111.7158	541.8
7045	74.83	-59.43	57.71	33.0255	-111.7158	541.8
7046	32.85	-53.91	109.73	33.0255	-111.7158	541.8
7047	31.16	-61.87	92.92	33.0255	-111.7158	541.8
7048	64.49	-54.16	85.5	33.0255	-111.7158	541.8
7049	79.14	-55.47	167.8	33.0256	-111.7159	541.8
7050	77.3	-58.44	-174.07	33.0256	-111.7159	541.8
7051	85.58	-50.21	-174.87	33.0256	-111.7159	541.8
7052	80.25	-54.93	19.16	33.0256	-111.7159	541.8
7053	69.9	-57.04	139.09	33.0256	-111.7159	541.8
7054	94.88	-69.99	-91.75	33.0256	-111.7159	541.8
7055	105.28	-49.2	-154.88	33.0256	-111.7159	541.8
7056	99.02	-62.87	-141.06	33.0256	-111.7159	541.8
7057	94.61	-67.27	-132.63	33.0256	-111.7159	541.8
7058	82	-67.75	-138.31	33.0256	-111.7159	541.8
7059	90	-64.76	-146.1	33.0256	-111.716	541.8
7060	55.38	-64.91	126.38	33.0256	-111.716	541.8
7061	99.15	-46.8	-163.96	33.0256	-111.716	541.8
7062	78.33	-56.4	159.3	33.0256	-111.716	541.8
7063	92.7	-62.17	167.27	33.0256	-111.716	541.8
7064	94.51	-60.24	-162.18	33.0256	-111.716	541.8
7065	79.7	-73.61	-98.97	33.0256	-111.716	541.8
7066	92.81	-68.33	-160.93	33.0256	-111.7161	541.8
7067	101.31	-54.25	178.88	33.0257	-111.7161	541.8
7068	119.13	-55.35	-145.86	33.0257	-111.7161	541.8
7069	110.97	-64.87	-103.83	33.0257	-111.7161	541.8
7070	91.77	-72.98	-94.13	33.0257	-111.7161	541.8
7071	88.73	-70.76	-102.58	33.0257	-111.7161	541.8
7072	109.7	-63.56	-143.7	33.0257	-111.7161	541.8
7073	103.71	-72.76	-133.81	33.0257	-111.7161	541.8
7074	53.3	-61.43	-150.63	33.0257	-111.7161	541.8
7075	63	-66.76	173.29	33.0257	-111.7162	541.8
7076	51.17	-69.26	145.51	33.0257	-111.7162	541.8
7077	101.07	-48.03	-162.22	33.0257	-111.7162	541.8
7078	87.38	-58.03	-160.21	33.0257	-111.7162	541.8
7079	96.34	-51.09	-162.51	33.0257	-111.7162	541.8
7080	64.72	-78.96	-5.54	33.0257	-111.7162	541.8
7081	82.41	-75.84	-105.15	33.0257	-111.7162	541.8
7082	73.22	-64.01	-150.29	33.0257	-111.7162	541.8
7083	46.97	-74.7	87.97	33.0257	-111.7162	541.8
7084	59.58	-60.34	-169.3	33.0257	-111.7162	541.8
7085	94.33	-49.07	-149.48	33.0257	-111.7162	541.8
7086	96.39	-59.55	-133.5	33.0257	-111.7163	541.8
7087	88.58	-50.59	-155.39	33.0257	-111.7163	541.8
7088	98.48	-48.89	-152.42	33.0257	-111.7163	536.3
7089	86.93	-57.19	-148.96	33.0257	-111.7163	536.3
7090	92.92	-61	-159.85	33.0257	-111.7163	536.3
7091	83.48	-57.52	127.48	33.0257	-111.7163	536.3
7092	100.04	-63.9	8.85	33.0257	-111.7163	536.3
7093	94.36	-56.38	97.12	33.0257	-111.7163	536.3
7094	86.46	-62.41	72.26	33.0257	-111.7163	536.3
7095	89.2	-70.65	27.43	33.0257	-111.7163	536.3
7096	94.24	-73.26	23.38	33.0257	-111.7163	536.3
7097	104.6	-65.11	6.6	33.0258	-111.7164	536.3
7098	103.83	-61.29	-29.64	33.0258	-111.7164	536.3
7099	108.79	-52.92	-166.21	33.0258	-111.7164	536.3
7100	104.85	-59.71	-167.26	33.0258	-111.7164	536.3
7101	110.3	-60.75	-65.87	33.0258	-111.7164	536.3
7102	110.56	-63.45	-71.69	33.0258	-111.7164	536.3
7103	107.79	-49.88	-166.74	33.0258	-111.7164	536.3
7104	104.73	-60.14	-155.67	33.0258	-111.7164	536.3
7105	2.23	-64.97	-132.12	33.0258	-111.7164	536.3
7106	97.97	-59.58	-162.78	33.0258	-111.7165	536.3
7107	112.38	-67.21	-130.55	33.0258	-111.7165	536.3
7108	104.28	-69.4	-125.61	33.0258	-111.7165	536.3
7109	80.31	-69.46	-126	33.0258	-111.7165	536.3
7110	62.4	-65.11	163.75	33.0258	-111.7165	536.3
7111	50.48	-72.15	96.65	33.0258	-111.7165	536.3
7112	58.74	-65.83	137.02	33.0258	-111.7165	536.3
7113	43.73	-70.32	111.6	33.0258	-111.7165	536.3
7114	56.31	-66.71	115.16	33.0258	-111.7166	536.3
7115	80.96	-52.23	-172.9	33.0258	-111.7166	536.3
7116	67.48	-61.77	177.46	33.0258	-111.7166	536.3
7117	116.9	-48.11	-157.65	33.0258	-111.7166	536.3
7118	101.31	-55.56	-173.75	33.0258	-111.7166	536.3
7119	100.9	-45.27	173.49	33.0259	-111.7166	536.3
7120	112.28	-48.27	-165.82	33.0259	-111.7166	536.3
7121	92.49	-62.78	-165.18	33.0259	-111.7167	536.3
7122	90	-54.4	166.98	33.0259	-111.7167	536.3
7123	89.02	-53.09	102.38	33.0259	-111.7167	536.3
7124	106.84	-55.87	8.93	33.0259	-111.7167	536.3
7125	110.49	-59.44	-3.49	33.0259	-111.7167	536.3
7126	97.59	-60.27	31.19	33.0259	-111.7167	536.3
7127	102.84	-65.65	12.62	33.0259	-111.7167	536.3
7128	95.1	-54.39	104.88	33.0259	-111.7167	536.3
7129	101.83	-59.21	19.24	33.0259	-111.7167	536.3
7130	101.73	-57.66	116.6	33.0259	-111.7167	536.3
7131	103.72	-63.94	170.66	33.0259	-111.7167	536.3
7132	109.54	-63.39	-25.01	33.0259	-111.7167	536.3
7133	106.09	-61.46	153.05	33.0259	-111.7168	536.3
7134	114.97	-59.28	-170.44	33.026	-111.7168	531.2
7135	126.57	-55.74	-129.23	33.026	-111.7168	531.2
7136	97.63	-49.35	162.96	33.026	-111.7168	531.2
7137	82.87	-63.26	74.55	33.026	-111.7168	531.2
7138	81.06	-64.28	69.35	33.026	-111.7168	531.2
7139	95.08	-43.92	0	33.026	-111.7168	531.2
7140	73.67	-51	50.99	33.026	-111.7168	531.2
7141	67.93	-50.83	67.14	33.026	-111.7168	531.2
7142	67.66	-51.3	65.38	33.026	-111.7168	531.2
7143	67.38	-51.48	65.56	33.026	-111.7168	531.2
7144	67.93	-50.83	65.07	33.026	-111.7168	531.2
7145	67.52	-51.46	65.33	33.026	-111.7168	531.2
7146	67.18	-51.39	67.72	33.026	-111.7168	531.2
7147	68.33	-51.71	63.6	33.026	-111.7168	531.2
7148	68.47	-51.12	66.26	33.026	-111.7168	530.1
7149	67.66	-51.15	66.23	33.026	-111.7168	530.1
7150	69.23	-51.79	59.75	33.026	-111.7168	530.1
7151	67.32	-50.94	69.25	33.026	-111.7168	530.1
7152	67.04	-51.41	66.09	33.026	-111.7168	530.1
7153	67.04	-51.27	67.13	33.026	-111.7168	530.1
7154	66.9	-51.86	65.45	33.026	-111.7168	530.1
7155	67.72	-51.83	63.52	33.026	-111.7168	530.1
7156	67.86	-51.81	62.72	33.026	-111.7168	530.1
7157	65.06	-54.16	59.08	33.026	-111.7168	530.1
7158	61.95	-52.32	67.22	33.026	-111.7168	530.1
7159	78.38	-50.92	17.53	33.026	-111.7168	530.1
7160	56.31	-56.37	-112.28	33.026	-111.7168	530.1
7161	78.85	-46.53	-128.93	33.026	-111.7168	530.1
7162	75.66	-52.49	-131.83	33.026	-111.7168	530.1
7163	86.57	-50.26	-139.09	33.026	-111.7169	529.7
7164	64.31	-68.88	-89.51	33.026	-111.7169	529.7
7165	71.91	-54.84	-138.82	33.026	-111.7169	529.7
7166	68.9	-61.81	-135.84	33.026	-111.7169	529.7
7167	75.63	-63.81	-123.32	33.026	-111.7169	529.7
7168	78.34	-61.81	-128.32	33.026	-111.7169	529.7
7169	71.57	-62.98	-127.19	33.026	-111.7169	529.7
7170	67.57	-60.68	-130.47	33.026	-111.7169	529.7
7171	71.38	-62.67	-125.51	33.026	-111.7169	529.7
7172	89.5	-60.71	-131.44	33.026	-111.7169	529.7
7173	84.85	-59.61	-129.13	33.026	-111.717	529.7
7174	84.23	-63.32	-117.96	33.026	-111.717	529.7
7175	84.58	-59.01	-122.61	33.026	-111.717	529.7
7176	88.04	-57.25	-126.74	33.026	-111.717	529.7
7177	72.58	-59.43	-120.33	33.026	-111.717	529.7
7178	80.38	-55.32	-136.8	33.026	-111.717	529.7
7179	66.34	-64.53	-135.4	33.026	-111.717	529.1
7180	91.15	-61.73	-136.21	33.026	-111.7171	529.1
7181	91.09	-61.69	-136.93	33.026	-111.7171	529.1
7182	90.52	-58.34	-136.39	33.026	-111.7171	529.1
7183	91.41	-57.96	-137.52	33.026	-111.7171	529.1
7184	84.24	-59.49	-130.32	33.026	-111.7171	529.1
7185	81.47	-63.06	-136.73	33.026	-111.7171	529.1
7186	93.37	-60.77	-144.37	33.026	-111.7171	529.1
7187	90.56	-65.32	-140.54	33.026	-111.7172	529.1
7188	103.63	-64.04	-138.77	33.026	-111.7172	529.1
7189	102.41	-52.72	-152.24	33.026	-111.7172	529.1
7190	109.86	-44.92	-155.7	33.026	-111.7172	529.1
7191	102.28	-62.74	-153.95	33.026	-111.7172	529.1
7192	105.2	-50.44	-153.16	33.026	-111.7172	529.1
7193	104.34	-67.66	-110.19	33.026	-111.7172	528.6
7194	61.16	-57.57	-145.82	33.026	-111.7172	528.6
7195	79.7	-66.89	-113.37	33.026	-111.7173	528.6
7196	67.38	-59.61	-156.59	33.026	-111.7173	528.6
7197	41.01	-66.47	133	33.026	-111.7173	528.6
7198	38.2	-62.64	140.47	33.026	-111.7173	528.6
7199	57.62	-57.6	161.31	33.026	-111.7173	528.6
7200	43.73	-57.52	134.72	33.026	-111.7173	528.6
7201	47.68	-60.48	120.12	33.0261	-111.7173	528.6
7202	96.49	-51.4	-170.19	33.0261	-111.7174	528.6
7203	63.84	-59.77	144.24	33.0261	-111.7174	528.6
7204	100.34	-53.8	-142.92	33.0261	-111.7174	528.6
7205	100.03	-48.27	-151.75	33.0261	-111.7174	528.6
7206	83.75	-47.8	-165.91	33.0261	-111.7174	528.6
7207	98.33	-52.16	-162.63	33.0261	-111.7174	528.6
7208	99.2	-61.14	-154.36	33.0261	-111.7174	528.6
7209	107.51	-43.74	-167.09	33.0261	-111.7174	528.6
7210	110.59	-50.91	-159.34	33.0261	-111.7174	528.6
7211	109.48	-65.63	-113.97	33.0261	-111.7174	528.6
7212	105.31	-52.42	-151.61	33.0261	-111.7175	528.6
7213	100.3	-57.05	-155.08	33.0261	-111.7175	528.6
7214	67.17	-54.59	144.72	33.0261	-111.7175	528.6
7215	43	-53.55	140.3	33.0262	-111.7175	528.6
7216	104.07	-34.08	-161.88	33.0262	-111.7175	528.6
7217	105.37	-45.29	-145.59	33.0262	-111.7175	528.6
7218	107.12	-27.66	-150.1	33.0262	-111.7175	528.6
7219	85.01	-61.19	-111.92	33.0262	-111.7175	528.6
7220	83.99	-53.69	-158.84	33.0262	-111.7175	528.6
7221	111.18	-53.35	-128.76	33.0262	-111.7175	528.6
7222	98.08	-56.4	-143.08	33.0262	-111.7176	528.6
7223	114.69	-39.17	-162.82	33.0262	-111.7176	528.6
7224	94.17	-56.24	165.16	33.0262	-111.7176	528.6
7225	106.23	-42.35	-67.23	33.0262	-111.7176	528.6
7226	49.49	-54.22	44.8	33.0262	-111.7176	528.6
7227	51.61	-39.51	48.57	33.0262	-111.7176	528.6
7228	51.97	-39.46	47.74	33.0262	-111.7176	528.6
7229	52.07	-39.86	47.21	33.0262	-111.7176	528.6
7230	52.31	-40.12	46.66	33.0262	-111.7176	528.6
7231	51.61	-39.51	49.01	33.0262	-111.7176	528.6
7232	52.36	-39.98	46.31	33.0262	-111.7176	528.6
7233	51.16	-39.5	49.35	33.0262	-111.7176	528.6
7234	52.18	-40.09	45.98	33.0262	-111.7176	528.6
7235	51.43	-39.97	48.31	33.0262	-111.7176	528.6
7236	51.39	-39.42	49.55	33.0262	-111.7176	528.6
7237	51.97	-39.46	48.62	33.0262	-111.7176	528.3
7238	51.16	-39.33	50.3	33.0262	-111.7176	528.3
7239	51.48	-40	48.51	33.0262	-111.7176	528.3
7240	52.43	-39.97	46.44	33.0262	-111.7176	528.3
7241	52.07	-39.86	47.64	33.0262	-111.7176	528.3
7242	51.61	-39.85	48.36	33.0262	-111.7176	528.3
7243	51.66	-39.88	48.09	33.0262	-111.7176	528.3
7244	52.07	-39.86	47.72	33.0262	-111.7176	528.3
7245	51.39	-39.76	48.75	33.0262	-111.7176	528.3
7246	52.25	-39.74	46.48	33.0262	-111.7176	528.3
7247	51.2	-39.53	49.27	33.0262	-111.7176	528.3
7248	51.66	-39.71	48.32	33.0262	-111.7176	528.3
7249	51.66	-39.71	47.85	33.0262	-111.7176	528.3
7250	51.61	-39.68	48.42	33.0262	-111.7176	528.3
7251	51.2	-39.7	48.5	33.0262	-111.7176	528.3
7252	51.66	-39.54	47.83	33.0262	-111.7176	528.3
7253	51.84	-39.6	47.91	33.0262	-111.7176	528.3
7254	50.79	-39.72	49.48	33.0262	-111.7176	528.3
7255	51.66	-40.06	47.51	33.0262	-111.7176	528.3
7256	51.07	-38.76	50.12	33.0262	-111.7176	528.3
7257	51.89	-39.8	47.15	33.0262	-111.7176	528.3
7258	51.89	-39.97	47.39	33.0262	-111.7176	528.3
7259	52.36	-39.8	46.63	33.0262	-111.7176	528.3
7260	52.95	-39.48	46.29	33.0262	-111.7176	528.3
7261	51.53	-39.85	47.76	33.0262	-111.7176	528.3
7262	51.25	-39.56	47.88	33.0262	-111.7176	528.3
7263	52.41	-40.18	45.82	33.0262	-111.7176	528.3
7264	50.73	-40.28	48.74	33.0262	-111.7176	528.3
7265	50.71	-39.5	49.94	33.0262	-111.7176	528.3
7266	51.29	-40.63	49.87	33.0262	-111.7176	528.3
7267	51.79	-40.08	46.43	33.0262	-111.7176	528.3
7268	49.43	-40.5	50.13	33.0262	-111.7176	528.3
7269	50.45	-39.38	50.52	33.0262	-111.7176	528.3
7270	53.55	-41.79	42.82	33.0262	-111.7176	528.3
7271	58.59	-39.52	36.58	33.0262	-111.7176	528.3
7272	41.99	-52.97	50.92	33.0262	-111.7176	528.3
7273	47.75	-45.8	54.26	33.0262	-111.7176	528.3
7274	48.75	-47.81	49.76	33.0262	-111.7176	528.3
7275	45.44	-43.26	61.79	33.0262	-111.7176	528.3
7276	44.45	-47.49	56.04	33.0262	-111.7176	528.3
7277	52.88	-43.32	50.44	33.0262	-111.7176	528.3
7278	53.19	-43.95	47.81	33.0262	-111.7176	528.3
7279	52.88	-44.1	48.27	33.0262	-111.7176	528.3
7280	54.5	-43.2	47.2	33.0262	-111.7176	528.3
7281	53.75	-43.42	47.56	33.0262	-111.7176	528.3
7282	51.72	-43.55	52.39	33.0262	-111.7176	528.4
7283	55.63	-43.15	45.98	33.0262	-111.7176	528.4
7284	53.19	-43.02	50.86	33.0262	-111.7176	528.4
7285	52.04	-45.35	48.37	33.0262	-111.7176	528.4
7286	53.73	-42.17	51.06	33.0262	-111.7176	528.4
7287	55.79	-43.08	45.79	33.0262	-111.7176	528.4
